1 -999
2 -999
3 -999
4 -999
5 0.012
6 -999
7 -999
8 -999
9 1.0
10 0.206
11 -999
12 -999
13 -999
14 0.116
15 -999
16 0.308
17 0.316
18 0.366
19 0.86
20 -999
21 -999
22 -999
23 -999
24 -999
25 -999
26 1.0
27 1.0
28 1.0
29 0.003
30 0.034
31 0.059
32 0.0
33 0.0
34 -999
35 -999
36 -999
37 -999
38 1.0
39 -999
40 0.008
41 -999
42 0.164
43 0.029
44 0.034
45 0.0
46 -999
47 -999
48 -999
49 0.491
50 1.0
51 -999
52 0.11
53 0.046
54 0.081
55 -999
56 1.0
57 1.0
58 -999
59 -999
60 -999
61 -999
62 0.261
63 0.0
64 0.167
