1 0.126
2 -999
3 -999
4 -999
5 -999
6 -999
7 0.088
8 0.248
9 -999
10 -999
11 -999
12 1.08
13 1.01
14 -999
15 0.178
16 0.162
17 0.228
18 -999
19 -999
20 0.116
21 -999
22 -999
23 0.11
24 0.094
25 0.154
26 0.104
27 0.086
28 -999
29 -999
30 -999
31 0.1
32 -999
33 -999
34 0.028
35 0.348
36 0.068
37 0.158
38 -999
39 0.028
40 -999
41 -999
42 1.994
43 1.982
44 2.0
45 0.062
46 -999
47 0.024
48 -999
49 -999
50 1.262
51 -999
52 -999
53 -999
54 0.128
55 -999
56 -999
57 1.072
58 -999
59 1.646
60 2.0
61 1.604
62 -999
63 -999
64 -999
65 0.032
66 -999
